0,1.0
1,2.0
2,2.0
3,2.0
4,2.0
5,1.0
6,2.0
7,1.0
8,2.0
9,2.01577870548
10,1.0
11,1.0
12,1.0
13,2.0
14,2.0
15,1.0
16,1.0
17,2.0
18,1.98422129452
19,2.0
20,2.0
21,2.0
22,2.0
23,2.0
24,1.0
25,1.0
26,2.0
27,2.0
28,2.0
29,1.01577870548
30,2.01190549744
31,2.0
32,2.0
33,2.0
34,2.0
35,2.0
36,1.0
37,2.0
38,2.0
39,2.0
40,1.0
41,2.01577870548
42,2.01577870548
43,2.02768420292
44,2.01577870548
45,1.01577870548
46,0.984221294522
47,1.98422129452
48,2.0
49,2.0
50,1.98422129452
51,2.0
52,2.02768420292
53,2.0
54,2.01577870548
55,2.0
56,2.01190548427
57,1.01577870548
58,2.02768420292
59,2.01190548427
60,2.0
61,1.98422129452
62,2.0
63,2.0
64,2.0
65,1.97231579708
66,1.98422129452
67,2.02768420292
68,1.96041029965
69,2.0
70,0.984221294522
71,2.02768420292
72,0.972315783917
73,1.0
74,1.01577870548
75,2.03958970035
76,1.0
77,1.0
78,1.0
79,1.0
80,1.0
81,2.01577870548
82,2.0
83,2.0
84,2.0
85,2.0
86,1.0
87,2.0
88,2.0
89,2.01577870548
90,2.0
91,2.0
92,1.98422129452
93,2.0
94,1.0
95,2.0
96,1.01577870548
97,2.0
98,1.0
99,1.0
100,1.0
101,1.98422129452
102,2.0
103,1.97231579708
104,2.0
105,2.03155741096
106,1.02768420668
107,1.0
108,2.01577870548
109,2.0
110,2.01577870548
111,2.01577870548
112,2.0
113,2.0
114,2.0
115,2.01577870548
116,2.0
117,2.0
118,2.0
119,1.98422129452
120,2.01577870548
121,1.01577870548
122,2.01577870548
123,2.0
124,1.97231579708
125,1.01577870548
126,2.01577870548
127,2.01577870548
128,1.98422129452
129,2.02768421608
130,1.98422129452
131,1.01577870548
132,0.984221294522
133,2.01577870548
134,2.0
135,2.0
136,2.0
137,2.0
138,2.0
139,2.0
140,1.98422129452
141,0.984221294522
142,2.01577870548
143,2.0
144,2.0
145,1.96844258904
146,2.0
147,2.0
148,1.01577870548
149,2.0
150,2.0
151,1.01577870548
152,1.0
153,2.01577870548
154,2.01577870548
155,2.01577870548
156,2.0
157,1.0
158,2.0
159,0.984221294522
160,2.0
161,2.05149519779
162,2.0
163,2.02768416342
164,1.98422129452
165,1.0
166,2.0
167,2.02768416342
168,1.0
169,0.972315803667
170,1.01577870548
171,2.01577870548
172,1.0
173,2.0
174,1.98422129452
175,2.0
176,2.0
177,2.0
178,2.0
179,1.97231578392
180,2.0
181,2.0
182,1.01577870548
183,2.0
184,2.01577870548
185,2.0
186,2.04346290839
187,2.0
188,2.0
189,2.01577870548
190,2.0
191,2.0
192,2.0
193,2.0
194,2.0
195,2.01577870548
196,2.0119055106
197,1.0
198,1.0
199,2.01577870548
200,2.0
201,1.0
202,1.0
203,1.0
204,2.0
205,2.0
206,2.0
207,1.98422129452
208,1.01577870548
209,2.02768421608
210,2.0
211,2.01577870548
212,2.0
213,2.0
214,2.0
215,2.0
216,1.01577870548
217,2.02768416342
218,2.0
219,1.0
220,1.01577870548
221,2.01577870548
222,1.98422129452
223,2.01577870548
224,1.98422129452
225,1.01577870548
226,2.02381102121
227,1.97231578392
228,2.0
229,2.01577870548
230,1.01577870548
231,2.03155741096
232,0.984221294522
233,1.0
234,1.96844258904
235,1.98422129452
236,1.0
237,2.02768421608
238,0.984221294522
239,1.98422129452
240,2.03958972669
241,2.01577870548
242,2.01577870548
243,2.01577870548
244,1.01577870548
245,0.984221294522
246,1.97231583658
247,1.02768421608
248,1.97231578392
249,2.02768421608
250,1.02768416342
251,2.03958972669
252,0.972315836584
253,1.98422129452
254,1.98422129452
255,1.98422129452
256,1.98422129452
257,2.01577870548
258,1.98422129452
259,2.02768421608
260,2.01577870548
261,1.96844258904
262,2.03155741096
263,1.01577870548
264,1.98422129452
265,1.95653707844
266,2.0
267,2.01577870548
268,1.0
269,1.98422129452
270,1.01577870548
271,2.05536843217
272,2.01577870548
273,0.984221294522
274,1.95653707844
275,2.05149523729
276,1.96844258904
277,1.94463156783
278,2.03958970035
279,1.98422129452
280,2.01577870548
281,1.01577870548
282,1.02768421608
283,1.01577870548
284,1.03155741096
285,1.94463156783
